Customer ID,Age,Income,Education,Country,Customer Segment,Average Spend,Purchases,Response Rate
1223,69,77297.00,2n Cycle,Australia,Medium Value,60.81,8,0.1667
1224,45,40211.00,Graduation,Germany,Medium Value,60.81,8,0.1667
1225,68,33438.00,PhD,Germany,Medium Value,40.54,12,0.1667
1226,67,75032.00,PhD,United States,Medium Value,60.81,8,0.1667
1227,71,61284.00,PhD,Australia,Medium Value,27.03,12,0.1667
1228,40,22518.00,Graduation,United States,Medium Value,60.81,8,0.1667
1229,51,54730.00,Master,Canada,Medium Value,40.54,8,0.1667
1230,71,38452.00,Master,United States,Medium Value,60.81,8,0.1667
1231,55,44421.00,Graduation,Germany,Medium Value,60.81,8,0.1667
1232,40,38197.00,PhD,Germany,Medium Value,40.54,12,0.1667
1233,48,41986.00,Graduation,United States,Medium Value,27.03,12,0.1667
1234,43,28427.00,Graduation,Germany,Medium Value,27.03,12,0.1667
1235,50,37395.00,PhD,United States,Medium Value,40.54,8,0.1667
1236,55,64722.00,Graduation,Germany,Medium Value,40.54,12,0.1667
1237,70,55249.00,Master,Germany,Medium Value,60.81,8,0.1667
1238,54,84906.00,Graduation,Australia,Medium Value,40.54,8,0.1667
1239,37,28691.00,Graduation,Canada,Medium Value,40.54,12,0.1667
1240,74,44213.00,Graduation,United States,Medium Value,40.54,8,0.1667
1241,42,25707.00,Basic,Australia,Medium Value,40.54,8,0.1667
1242,59,59062.00,PhD,Canada,Medium Value,40.54,12,0.1667
1243,64,76624.00,Graduation,Germany,Medium Value,60.81,8,0.1667
1244,79,66000.00,Master,United Kingdom,Medium Value,60.81,8,0.1667
1245,48,27683.00,PhD,Canada,Medium Value,40.54,12,0.1667
1246,55,1730.00,Graduation,Canada,Medium Value,60.81,8,0.1667
1247,34,7500.00,Basic,United States,Medium Value,40.54,8,0.1667
1248,58,40521.00,Graduation,United Kingdom,Medium Value,60.81,8,0.1667
1249,53,20427.00,PhD,Australia,Medium Value,40.54,12,0.1667
1250,51,65106.00,Graduation,United Kingdom,Medium Value,60.81,8,0.1667
1251,61,69969.00,PhD,Australia,Low Value,0.00,0,0.0000
1252,74,67433.00,Graduation,Germany,Low Value,0.00,0,0.0000
1253,59,77766.00,PhD,Germany,Low Value,0.00,0,0.0000
1254,54,74716.00,Graduation,United States,Low Value,0.00,0,0.0000
1255,63,68118.00,Graduation,Germany,Low Value,0.00,0,0.0000
1256,56,55158.00,PhD,Australia,Low Value,0.00,0,0.0000
1257,71,62972.00,2n Cycle,Canada,Low Value,0.00,0,0.0000
1258,51,74190.00,Graduation,United States,Low Value,0.00,0,0.0000
1259,50,39356.00,Graduation,Germany,Low Value,0.00,0,0.0000
1260,57,76653.00,Graduation,Canada,Low Value,0.00,0,0.0000
1261,53,35860.00,PhD,United States,Low Value,0.00,0,0.0000
1262,43,90687.00,PhD,Australia,Low Value,0.00,0,0.0000
1263,44,73450.00,Master,Australia,Low Value,0.00,0,0.0000
1264,66,31454.00,Graduation,Australia,Low Value,0.00,0,0.0000
1265,74,47139.00,Graduation,Germany,Low Value,0.00,0,0.0000
1266,51,83829.00,Graduation,Canada,Low Value,0.00,0,0.0000
1267,63,53378.00,PhD,Canada,Low Value,0.00,0,0.0000
1268,56,19656.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1269,78,45579.00,PhD,Australia,Low Value,0.00,0,0.0000
1270,68,85485.00,2n Cycle,Canada,Low Value,0.00,0,0.0000
1271,82,55956.00,Graduation,Australia,Low Value,0.00,0,0.0000
1272,63,64191.00,Master,Germany,Low Value,0.00,0,0.0000
1273,54,38808.00,Graduation,Australia,Low Value,0.00,0,0.0000
1274,60,57183.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1275,58,23748.00,Master,Australia,Low Value,0.00,0,0.0000
1276,55,66303.00,Graduation,Germany,Low Value,0.00,0,0.0000
1277,51,37368.00,Master,Canada,Low Value,0.00,0,0.0000
1278,62,40800.00,Graduation,Australia,Low Value,0.00,0,0.0000
1279,48,71847.00,Graduation,United States,Low Value,0.00,0,0.0000
1280,51,46149.00,Graduation,Canada,Low Value,0.00,0,0.0000
1281,43,78687.00,Graduation,United States,Low Value,0.00,0,0.0000
1282,55,49118.00,2n Cycle,Canada,Low Value,0.00,0,0.0000
1283,69,37633.00,PhD,Australia,Low Value,0.00,0,0.0000
1284,75,39767.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1285,75,26997.00,Basic,Australia,Low Value,0.00,0,0.0000
1286,56,33986.00,Graduation,United States,Low Value,0.00,0,0.0000
1287,54,57091.00,PhD,Germany,Low Value,0.00,0,0.0000
1288,57,46831.00,2n Cycle,United Kingdom,Low Value,0.00,0,0.0000
1289,54,83151.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1290,55,52531.00,Graduation,Canada,Low Value,0.00,0,0.0000
1291,70,15759.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1292,55,22804.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1293,53,43050.00,2n Cycle,Germany,Low Value,0.00,0,0.0000
1294,49,42997.00,PhD,Australia,Low Value,0.00,0,0.0000
1295,63,48918.00,PhD,United States,Low Value,0.00,0,0.0000
1296,72,60033.00,Master,Canada,Low Value,0.00,0,0.0000
1297,48,34043.00,PhD,Canada,Low Value,0.00,0,0.0000
1298,60,57811.00,Graduation,Germany,Low Value,0.00,0,0.0000
1299,80,78569.00,Graduation,Germany,Low Value,0.00,0,0.0000
1300,48,7500.00,Graduation,Germany,Low Value,0.00,0,0.0000
1301,55,157733.00,Master,Canada,Low Value,0.00,0,0.0000
1302,73,94384.00,Graduation,Germany,Low Value,0.00,0,0.0000
1303,41,23148.00,2n Cycle,Australia,Low Value,0.00,0,0.0000
1304,56,44267.00,Graduation,Germany,Low Value,0.00,0,0.0000
1305,47,71626.00,Graduation,Australia,Low Value,0.00,0,0.0000
1306,60,60894.00,Graduation,United States,Low Value,0.00,0,0.0000
1307,50,50200.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1308,61,81051.00,PhD,Germany,Low Value,0.00,0,0.0000
1309,44,65169.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1310,54,59868.00,Graduation,Germany,Low Value,0.00,0,0.0000
1311,66,65695.00,PhD,Canada,Low Value,0.00,0,0.0000
1312,70,64857.00,Master,United States,Low Value,0.00,0,0.0000
1313,61,45143.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1314,71,74805.00,2n Cycle,United Kingdom,Low Value,0.00,0,0.0000
1315,37,59060.00,2n Cycle,United States,Low Value,0.00,0,0.0000
1316,64,27238.00,PhD,Canada,Low Value,0.00,0,0.0000
1317,61,47009.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1318,53,46094.00,2n Cycle,United States,Low Value,0.00,0,0.0000
1319,54,40321.00,Graduation,United States,Low Value,0.00,0,0.0000
1320,42,37235.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1321,66,81843.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1322,68,46692.00,Master,Canada,Low Value,0.00,0,0.0000
1323,58,77382.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1324,49,37774.00,Graduation,Canada,Low Value,0.00,0,0.0000
1325,52,18393.00,Basic,Canada,Low Value,0.00,0,0.0000
1326,64,72828.00,Master,United States,Low Value,0.00,0,0.0000
1327,44,24711.00,Graduation,Canada,Low Value,0.00,0,0.0000
1328,51,45503.00,PhD,Canada,Low Value,0.00,0,0.0000
1329,44,6560.00,Master,Australia,Low Value,0.00,0,0.0000
1330,81,71604.00,PhD,Canada,Low Value,0.00,0,0.0000
1331,47,27244.00,Graduation,Australia,Low Value,0.00,0,0.0000
1332,57,48752.00,Graduation,Australia,Low Value,0.00,0,0.0000
1333,64,71434.00,Graduation,Canada,Low Value,0.00,0,0.0000
1334,78,90842.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1335,48,88097.00,Master,Germany,Low Value,0.00,0,0.0000
1336,51,51948.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1337,44,71853.00,Graduation,Canada,Low Value,0.00,0,0.0000
1338,43,35876.00,Master,Germany,Low Value,0.00,0,0.0000
1339,74,40049.00,Graduation,Germany,Low Value,0.00,0,0.0000
1340,44,39660.00,Graduation,United States,Low Value,0.00,0,0.0000
1341,64,50127.00,Graduation,Canada,Low Value,0.00,0,0.0000
1342,49,43263.00,Master,Canada,Low Value,0.00,0,0.0000
1343,77,62845.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1344,36,18929.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1345,44,24367.00,Basic,United States,Low Value,0.00,0,0.0000
1346,51,33249.00,Graduation,Australia,Low Value,0.00,0,0.0000
1347,67,26887.00,2n Cycle,Australia,Low Value,0.00,0,0.0000
1348,43,50150.00,PhD,Australia,Low Value,0.00,0,0.0000
1349,50,62061.00,Graduation,United States,Low Value,0.00,0,0.0000
1350,64,85696.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1351,70,76542.00,PhD,Germany,Low Value,0.00,0,0.0000
1352,33,70515.00,Graduation,Canada,Low Value,0.00,0,0.0000
1353,39,18227.00,Graduation,Canada,Low Value,0.00,0,0.0000
1354,61,69139.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1355,44,69109.00,Graduation,Australia,Low Value,0.00,0,0.0000
1356,64,69627.00,Graduation,United States,Low Value,0.00,0,0.0000
1357,48,38136.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1358,80,62159.00,PhD,Germany,Low Value,0.00,0,0.0000
1359,63,80695.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1360,55,33316.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1361,58,58554.00,Graduation,United States,Low Value,0.00,0,0.0000
1362,34,17256.00,Basic,United Kingdom,Low Value,0.00,0,0.0000
1363,52,53034.00,Graduation,Germany,Low Value,0.00,0,0.0000
1364,76,52203.00,2n Cycle,United Kingdom,Low Value,0.00,0,0.0000
1365,49,59601.00,2n Cycle,United Kingdom,Low Value,0.00,0,0.0000
1366,68,75154.00,Master,United States,Low Value,0.00,0,0.0000
1367,50,47025.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1368,53,37971.00,Graduation,Canada,Low Value,0.00,0,0.0000
1369,58,41335.00,Master,United States,Low Value,0.00,0,0.0000
1370,68,67267.00,Graduation,Canada,Low Value,0.00,0,0.0000
1371,51,57338.00,Graduation,United States,Low Value,0.00,0,0.0000
1372,66,50523.00,2n Cycle,Australia,Low Value,0.00,0,0.0000
1373,61,35791.00,Master,Australia,Low Value,0.00,0,0.0000
1374,66,50611.00,PhD,Germany,Low Value,0.00,0,0.0000
1375,57,56242.00,PhD,Germany,Low Value,0.00,0,0.0000
1376,66,48904.00,Graduation,Canada,Low Value,0.00,0,0.0000
1377,51,56243.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1378,41,21355.00,Graduation,United States,Low Value,0.00,0,0.0000
1379,55,57420.00,Master,Australia,Low Value,0.00,0,0.0000
1380,56,0.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1381,71,46390.00,Master,Australia,Low Value,0.00,0,0.0000
1382,70,54342.00,2n Cycle,United States,Low Value,0.00,0,0.0000
1383,68,0.00,Graduation,Canada,Low Value,0.00,0,0.0000
1384,62,0.00,2n Cycle,Germany,Low Value,0.00,0,0.0000
1385,53,20895.00,Graduation,Germany,Low Value,0.00,0,0.0000
1386,78,92344.00,Graduation,Germany,Low Value,0.00,0,0.0000
1387,54,0.00,PhD,Australia,Low Value,0.00,0,0.0000
1388,50,26907.00,2n Cycle,Australia,Low Value,0.00,0,0.0000
1389,46,44964.00,Graduation,Canada,Low Value,0.00,0,0.0000
1390,47,75507.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1391,54,53761.00,Master,United States,Low Value,0.00,0,0.0000
1392,53,22682.00,Graduation,Canada,Low Value,0.00,0,0.0000
1393,54,38887.00,PhD,United States,Low Value,0.00,0,0.0000
1394,51,41658.00,2n Cycle,United States,Low Value,0.00,0,0.0000
1395,54,29791.00,PhD,United States,Low Value,0.00,0,0.0000
1396,70,63915.00,Master,United States,Low Value,0.00,0,0.0000
1397,52,39996.00,Graduation,Germany,Low Value,0.00,0,0.0000
1398,54,26759.00,Graduation,Germany,Low Value,0.00,0,0.0000
1399,58,63841.00,Master,Germany,Low Value,0.00,0,0.0000
1400,57,51039.00,PhD,United States,Low Value,0.00,0,0.0000
1401,65,60544.00,Graduation,United States,Low Value,0.00,0,0.0000
1402,54,65685.00,Graduation,Canada,Low Value,0.00,0,0.0000
1403,73,37716.00,Graduation,Australia,Low Value,0.00,0,0.0000
1404,69,36864.00,Graduation,Australia,Low Value,0.00,0,0.0000
1405,56,44511.00,Master,United States,Low Value,0.00,0,0.0000
1406,59,36947.00,PhD,Germany,Low Value,0.00,0,0.0000
1407,75,47352.00,Master,Canada,Low Value,0.00,0,0.0000
1408,73,67087.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1409,76,57045.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1410,73,36957.00,PhD,Germany,Low Value,0.00,0,0.0000
1411,49,69389.00,PhD,United States,Low Value,0.00,0,0.0000
1412,54,80134.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1413,57,43142.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1414,82,80589.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1415,36,34412.00,Graduation,Germany,Low Value,0.00,0,0.0000
1416,47,57537.00,Graduation,Canada,Low Value,0.00,0,0.0000
1417,60,22634.00,Basic,United States,Low Value,0.00,0,0.0000
1418,78,51315.00,Graduation,Australia,Low Value,0.00,0,0.0000
1419,54,36026.00,Graduation,United States,Low Value,0.00,0,0.0000
1420,53,24639.00,Graduation,Canada,Low Value,0.00,0,0.0000
1421,54,34578.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1422,54,65704.00,2n Cycle,Australia,Low Value,0.00,0,0.0000
1423,60,63810.00,Graduation,Canada,Low Value,0.00,0,0.0000
1424,57,54132.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1425,67,18690.00,Graduation,United States,Low Value,0.00,0,0.0000
1426,56,28164.00,Graduation,Germany,Low Value,0.00,0,0.0000
1427,52,34596.00,PhD,Germany,Low Value,0.00,0,0.0000
1428,54,43269.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1429,68,38741.00,2n Cycle,Australia,Low Value,0.00,0,0.0000
1430,54,31907.00,Graduation,Canada,Low Value,0.00,0,0.0000
1431,43,27100.00,Master,Canada,Low Value,0.00,0,0.0000
1432,53,31163.00,2n Cycle,United States,Low Value,0.00,0,0.0000
1433,41,92533.00,Graduation,United States,Low Value,0.00,0,0.0000
1434,53,34853.00,Graduation,Germany,Low Value,0.00,0,0.0000
1435,59,70844.00,Graduation,Australia,Low Value,0.00,0,0.0000
1436,47,31086.00,2n Cycle,United Kingdom,Low Value,0.00,0,0.0000
1437,65,60544.00,Graduation,Canada,Low Value,0.00,0,0.0000
1438,40,20491.00,2n Cycle,Australia,Low Value,0.00,0,0.0000
1439,62,42523.00,Graduation,United States,Low Value,0.00,0,0.0000
1440,43,39922.00,Graduation,Australia,Low Value,0.00,0,0.0000
1441,74,33402.00,Graduation,Canada,Low Value,0.00,0,0.0000
1442,77,36408.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1443,47,21645.00,Graduation,United States,Low Value,0.00,0,0.0000
1444,78,78427.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1445,80,82657.00,Graduation,Germany,Low Value,0.00,0,0.0000
1446,68,51876.00,Graduation,Germany,Low Value,0.00,0,0.0000
1447,55,78041.00,2n Cycle,Canada,Low Value,0.00,0,0.0000
1448,69,52852.00,Graduation,Canada,Low Value,0.00,0,0.0000
1449,44,70038.00,PhD,Germany,Low Value,0.00,0,0.0000
1450,53,69401.00,2n Cycle,United States,Low Value,0.00,0,0.0000
1451,54,46053.00,Graduation,Germany,Low Value,0.00,0,0.0000
1452,61,77343.00,Graduation,Canada,Low Value,0.00,0,0.0000
1453,73,73892.00,Graduation,United States,Low Value,0.00,0,0.0000
1454,59,40304.00,PhD,Canada,Low Value,0.00,0,0.0000
1455,61,32727.00,PhD,United States,Low Value,0.00,0,0.0000
1456,57,68695.00,Graduation,United States,Low Value,0.00,0,0.0000
1457,55,43300.00,Graduation,Germany,Low Value,0.00,0,0.0000
1458,54,26290.00,Graduation,Canada,Low Value,0.00,0,0.0000
1459,56,93790.00,Graduation,United States,Low Value,0.00,0,0.0000
1460,52,38410.00,PhD,United States,Low Value,0.00,0,0.0000
1461,76,64866.00,Master,United States,Low Value,0.00,0,0.0000
1462,67,57957.00,Graduation,United States,Low Value,0.00,0,0.0000
1463,71,46015.00,PhD,Australia,Low Value,0.00,0,0.0000
1464,48,16531.00,Graduation,Australia,Low Value,0.00,0,0.0000
1465,40,28072.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1466,63,49476.00,Master,Australia,Low Value,0.00,0,0.0000
1467,73,50725.00,Graduation,United States,Low Value,0.00,0,0.0000
1468,74,83844.00,Graduation,Canada,Low Value,0.00,0,0.0000
1469,76,41145.00,PhD,Canada,Low Value,0.00,0,0.0000
1470,56,67419.00,Graduation,Germany,Low Value,0.00,0,0.0000
1471,56,23162.00,2n Cycle,Germany,Low Value,0.00,0,0.0000
1472,49,34380.00,Graduation,United States,Low Value,0.00,0,0.0000
1473,60,34704.00,Graduation,United States,Low Value,0.00,0,0.0000
1474,57,94871.00,PhD,Canada,Low Value,0.00,0,0.0000
1475,68,65148.00,Graduation,Canada,Low Value,0.00,0,0.0000
1476,72,39898.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1477,70,64857.00,Master,Australia,Low Value,0.00,0,0.0000
1478,56,59892.00,PhD,United States,Low Value,0.00,0,0.0000
1479,39,41020.00,Master,Germany,Low Value,0.00,0,0.0000
1480,65,57072.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1481,47,60474.00,Graduation,Germany,Low Value,0.00,0,0.0000
1482,66,62807.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1483,45,19414.00,2n Cycle,Canada,Low Value,0.00,0,0.0000
1484,46,19107.00,Graduation,Canada,Low Value,0.00,0,0.0000
1485,50,75484.00,2n Cycle,Australia,Low Value,0.00,0,0.0000
1486,50,70379.00,Master,United Kingdom,Low Value,0.00,0,0.0000
1487,56,79419.00,Master,Australia,Low Value,0.00,0,0.0000
1488,80,64014.00,PhD,United States,Low Value,0.00,0,0.0000
1489,71,76998.00,Graduation,United States,Low Value,0.00,0,0.0000
1490,54,49854.00,Master,Germany,Low Value,0.00,0,0.0000
1491,55,60585.00,PhD,United States,Low Value,0.00,0,0.0000
1492,76,42873.00,PhD,United Kingdom,Low Value,0.00,0,0.0000
1493,38,87679.00,Graduation,United States,Low Value,0.00,0,0.0000
1494,48,57867.00,Graduation,United Kingdom,Low Value,0.00,0,0.0000
1495,36,35765.00,Graduation,United States,Low Value,0.00,0,0.0000
1496,67,65492.00,Graduation,Australia,Low Value,0.00,0,0.0000
1497,49,32952.00,Graduation,United States,Low Value,0.00,0,0.0000
1498,57,53374.00,PhD,Germany,Low Value,0.00,0,0.0000
1499,67,71706.00,Graduation,Canada,Low Value,0.00,0,0.0000
1500,38,68487.00,Graduation,Germany,Low Value,0.00,0,0.0000
1501,51,53253.00,Master,United Kingdom,High Value,209.16,16,0.5000
1502,53,31163.00,2n Cycle,Australia,High Value,185.92,14,0.5000
1503,49,42014.00,Graduation,United Kingdom,High Value,212.48,14,0.5000
1504,53,54108.00,Master,Germany,High Value,239.04,14,0.5000
1505,71,49667.00,PhD,United States,High Value,185.92,16,0.5000
1506,52,63206.00,Master,Germany,High Value,162.68,16,0.5000
1507,54,57136.00,Master,United Kingdom,High Value,247.89,12,0.5000
1508,51,46772.00,2n Cycle,Germany,High Value,247.89,12,0.5000
1509,55,78931.00,PhD,Germany,High Value,165.26,18,0.5000
1510,68,53977.00,Graduation,United States,High Value,185.92,12,0.5000
1511,38,84219.00,Graduation,Canada,High Value,162.68,16,0.5000
1512,51,46098.00,Master,Germany,High Value,209.16,16,0.5000
1513,61,73538.00,Graduation,United Kingdom,High Value,209.16,16,0.5000
1514,40,79529.00,Graduation,United States,High Value,212.48,14,0.5000
1515,49,20981.00,2n Cycle,Canada,High Value,159.36,14,0.5000
1516,46,51766.00,Graduation,United Kingdom,High Value,139.44,16,0.5000
1517,64,55759.00,Graduation,Canada,High Value,162.68,16,0.5000
1518,48,33039.00,Graduation,United States,High Value,212.48,14,0.5000
1519,54,37787.00,Master,United States,High Value,162.68,16,0.5000
1520,56,27242.00,Graduation,Australia,High Value,212.48,14,0.5000
1521,43,87188.00,PhD,Germany,High Value,185.92,12,0.5000
1522,55,69930.00,Graduation,Canada,High Value,159.36,14,0.5000
1523,50,37697.00,Graduation,Germany,High Value,185.92,14,0.5000
1524,53,37401.00,PhD,Germany,High Value,165.26,18,0.5000
1525,53,3502.00,Graduation,Canada,High Value,247.89,12,0.5000
1526,50,58597.00,Graduation,Australia,High Value,162.68,16,0.5000
1527,78,82032.00,PhD,Australia,High Value,212.48,14,0.5000
1528,68,28087.00,Graduation,Canada,High Value,159.36,14,0.5000
1529,39,74004.00,PhD,Germany,High Value,247.89,12,0.5000
1530,66,19740.00,Graduation,Canada,High Value,212.48,14,0.5000
1531,51,57036.00,2n Cycle,Australia,High Value,162.68,16,0.5000
1532,68,53083.00,2n Cycle,Canada,High Value,144.60,18,0.5000
1533,51,69283.00,PhD,United Kingdom,High Value,159.36,14,0.5000
1534,51,46098.00,Master,United States,High Value,185.92,16,0.5000
1535,38,23331.00,2n Cycle,Germany,High Value,139.44,16,0.5000
1536,38,23331.00,2n Cycle,Canada,High Value,144.60,18,0.5000
1537,37,9255.00,Graduation,Australia,High Value,185.92,12,0.5000
1538,67,67786.00,PhD,Canada,High Value,212.48,14,0.5000
1539,55,71969.00,PhD,Australia,High Value,185.92,14,0.5000
1540,59,59235.00,Master,United States,High Value,209.16,16,0.5000
1541,37,31928.00,Graduation,Australia,High Value,165.26,18,0.5000
1542,65,74881.00,Master,Australia,High Value,185.92,14,0.5000
1543,48,65819.00,Graduation,United States,High Value,212.48,14,0.5000
1544,73,51411.00,PhD,United Kingdom,High Value,185.92,16,0.5000
1545,62,51983.00,Graduation,United Kingdom,High Value,212.48,14,0.5000
1546,40,42386.00,Master,United Kingdom,High Value,185.92,14,0.5000
1547,39,30390.00,2n Cycle,United Kingdom,High Value,162.68,16,0.5000
1548,63,30983.00,Graduation,Australia,High Value,159.36,14,0.5000
1549,69,66033.00,Graduation,Canada,High Value,278.88,12,0.5000
1550,51,37284.00,2n Cycle,Canada,High Value,239.04,14,0.5000
1551,75,57530.00,Master,Germany,High Value,185.92,14,0.5000
1552,61,76800.00,2n Cycle,Germany,High Value,162.68,16,0.5000
1553,70,63943.00,Graduation,Germany,High Value,185.92,14,0.5000
1554,64,76081.00,Graduation,United Kingdom,High Value,185.92,14,0.5000
1555,52,67445.00,Graduation,Australia,High Value,185.92,18,0.5000
1556,59,37054.00,Master,Germany,High Value,212.48,14,0.5000
1557,64,47175.00,Master,Canada,High Value,162.68,16,0.5000
1558,50,31859.00,Graduation,Germany,High Value,212.48,14,0.5000
1559,65,27215.00,Graduation,Australia,High Value,162.68,16,0.5000
1560,50,70179.00,PhD,Canada,High Value,162.68,16,0.5000
1561,43,39922.00,Graduation,United States,High Value,209.16,16,0.5000
1562,50,49681.00,Master,Canada,High Value,185.92,14,0.5000
1563,38,24645.00,Graduation,Canada,High Value,185.92,14,0.5000
1564,72,79865.00,Graduation,Germany,High Value,239.04,14,0.5000
1565,41,44322.00,Graduation,Canada,High Value,165.26,18,0.5000
1566,74,47958.00,Graduation,Canada,High Value,185.92,16,0.5000
1567,62,63972.00,Master,Germany,High Value,185.92,16,0.5000
1568,72,75315.00,Graduation,United Kingdom,High Value,212.48,14,0.5000
1569,76,55517.00,PhD,Australia,High Value,139.44,16,0.5000
1570,69,75283.00,PhD,Germany,High Value,212.48,14,0.5000
1571,80,82800.00,PhD,United States,High Value,159.36,14,0.5000
1572,72,38998.00,Graduation,United States,High Value,162.68,16,0.5000
1573,35,90638.00,Master,Canada,High Value,185.92,16,0.5000
1574,40,27161.00,Master,United Kingdom,High Value,162.68,16,0.5000
1575,49,42014.00,Graduation,United Kingdom,High Value,162.68,16,0.5000
1576,66,38201.00,PhD,Germany,High Value,185.92,14,0.5000
1577,44,45203.00,Graduation,Germany,High Value,212.48,14,0.5000
1578,79,81574.00,PhD,United States,High Value,185.92,14,0.5000
1579,34,34935.00,Graduation,Canada,High Value,185.92,14,0.5000
1580,50,60482.00,Master,United States,High Value,185.92,16,0.5000
1581,70,34633.00,Graduation,Canada,High Value,247.89,12,0.5000
1582,79,78093.00,Master,Australia,High Value,165.26,18,0.5000
1583,76,82460.00,Graduation,Canada,High Value,239.04,14,0.5000
1584,60,45903.00,Master,Australia,High Value,185.92,14,0.5000
1585,39,81361.00,Graduation,United States,High Value,139.44,16,0.5000
1586,53,35860.00,PhD,United Kingdom,High Value,185.92,14,0.5000
1587,74,40442.00,Master,Australia,High Value,239.04,14,0.5000
1588,61,61482.00,Graduation,Australia,High Value,209.16,16,0.5000
1589,46,34968.00,Graduation,Australia,High Value,185.92,16,0.5000
1590,39,75794.00,Graduation,Australia,High Value,212.48,14,0.5000
1591,64,31497.00,PhD,Germany,High Value,185.92,16,0.5000
1592,71,74268.00,Graduation,United States,High Value,212.48,14,0.5000
1593,38,13724.00,Basic,United States,High Value,212.48,14,0.5000
1594,61,45143.00,Master,United States,High Value,144.60,18,0.5000
1595,59,52569.00,PhD,Germany,High Value,185.92,16,0.5000
1596,53,48432.00,PhD,Australia,High Value,123.95,18,0.5000
1597,66,17144.00,Master,Canada,High Value,185.92,16,0.5000
1598,42,36108.00,Graduation,Australia,High Value,185.92,14,0.5000
1599,55,76445.00,Graduation,Canada,High Value,209.16,16,0.5000
1600,51,36663.00,PhD,Germany,High Value,185.92,16,0.5000
1601,61,53843.00,Master,Australia,High Value,162.68,16,0.5000
1602,70,90226.00,Master,Canada,High Value,139.44,16,0.5000
1603,71,70638.00,Master,United States,High Value,185.92,14,0.5000
1604,66,44512.00,Graduation,United Kingdom,High Value,212.48,14,0.5000
1605,65,27116.00,Graduation,Australia,High Value,212.48,14,0.5000
1606,63,54072.00,PhD,Germany,High Value,185.92,16,0.5000
1607,49,71855.00,Graduation,United States,High Value,165.26,18,0.5000
1608,36,51250.00,2n Cycle,United States,High Value,185.92,14,0.5000
1609,53,60432.00,Master,Australia,High Value,212.48,14,0.5000
1610,62,65526.00,PhD,United Kingdom,High Value,239.04,14,0.5000
1611,38,68655.00,Graduation,United Kingdom,High Value,239.04,14,0.5000
1612,48,12393.00,2n Cycle,Australia,High Value,185.92,18,0.5000
1613,36,64509.00,Graduation,United States,High Value,185.92,16,0.5000
1614,51,33955.00,Graduation,United States,High Value,212.48,14,0.5000
1615,49,31353.00,Graduation,United States,High Value,162.68,16,0.5000
1616,42,55434.00,Graduation,United Kingdom,High Value,185.92,16,0.5000
1617,43,28359.00,Graduation,United States,High Value,185.92,16,0.5000
1618,39,57100.00,Graduation,United States,High Value,185.92,16,0.5000
1619,61,69139.00,Graduation,United Kingdom,High Value,185.92,14,0.5000
1620,70,52973.00,Master,United States,High Value,185.92,16,0.5000
1621,61,51717.00,PhD,United Kingdom,High Value,159.36,14,0.5000
1622,55,18793.00,Graduation,United Kingdom,High Value,212.48,14,0.5000
1623,44,66664.00,2n Cycle,Canada,High Value,185.92,16,0.5000
1624,67,50664.00,Graduation,Australia,High Value,162.68,16,0.5000
