Age,Income,Education,TotalPurchases,AverageSpend,CampaignChannel,Response
51,70300.00,"Graduation",0,0,"Social Media",0
51,70300.00,"Graduation",0,0,"Google Search Ads",0
51,70300.00,"Graduation",0,0,"Display Ads",0
51,70300.00,"Graduation",0,0,"Email",0
42,70643.00,"PhD",0,0,"Email",0
42,70643.00,"PhD",0,0,"SMS",0
42,70643.00,"PhD",0,0,"Social Media",0
42,70643.00,"PhD",0,0,"Google Search Ads",0
42,70643.00,"PhD",0,0,"Display Ads",0
42,70643.00,"PhD",0,0,"Email",0
57,30396.00,"PhD",0,0,"Email",0
57,30396.00,"PhD",0,0,"SMS",0
57,30396.00,"PhD",0,0,"Social Media",0
57,30396.00,"PhD",0,0,"Google Search Ads",0
57,30396.00,"PhD",0,0,"Display Ads",0
57,30396.00,"PhD",0,0,"Email",0
58,50616.00,"PhD",0,0,"Email",0
58,50616.00,"PhD",0,0,"SMS",0
58,50616.00,"PhD",0,0,"Social Media",0
58,50616.00,"PhD",0,0,"Google Search Ads",0
58,50616.00,"PhD",0,0,"Display Ads",0
58,50616.00,"PhD",0,0,"Email",0
57,62772.00,"Master",0,0,"Email",0
57,62772.00,"Master",0,0,"SMS",0
57,62772.00,"Master",0,0,"Social Media",0
57,62772.00,"Master",0,0,"Google Search Ads",0
57,62772.00,"Master",0,0,"Display Ads",0
57,62772.00,"Master",0,0,"Email",0
41,30298.00,"PhD",0,0,"Email",0
41,30298.00,"PhD",0,0,"SMS",0
41,30298.00,"PhD",0,0,"Social Media",0
41,30298.00,"PhD",0,0,"Google Search Ads",0
41,30298.00,"PhD",0,0,"Display Ads",0
41,30298.00,"PhD",0,0,"Email",0
42,52413.00,"Graduation",0,0,"Email",0
42,52413.00,"Graduation",0,0,"SMS",0
42,52413.00,"Graduation",0,0,"Social Media",0
42,52413.00,"Graduation",0,0,"Google Search Ads",0
42,52413.00,"Graduation",0,0,"Display Ads",0
42,52413.00,"Graduation",0,0,"Email",0
69,44155.00,"PhD",0,0,"Email",0
69,44155.00,"PhD",0,0,"SMS",0
69,44155.00,"PhD",0,0,"Social Media",0
69,44155.00,"PhD",0,0,"Google Search Ads",0
69,44155.00,"PhD",0,0,"Display Ads",0
69,44155.00,"PhD",0,0,"Email",0
55,86979.00,"PhD",0,0,"Email",0
55,86979.00,"PhD",0,0,"SMS",0
55,86979.00,"PhD",0,0,"Social Media",0
55,86979.00,"PhD",0,0,"Google Search Ads",0
55,86979.00,"PhD",0,0,"Display Ads",0
55,86979.00,"PhD",0,0,"Email",0
51,76532.00,"Graduation",0,0,"Email",0
51,76532.00,"Graduation",0,0,"SMS",0
51,76532.00,"Graduation",0,0,"Social Media",0
51,76532.00,"Graduation",0,0,"Google Search Ads",0
51,76532.00,"Graduation",0,0,"Display Ads",0
51,76532.00,"Graduation",0,0,"Email",0
44,42081.00,"Graduation",0,0,"Email",0
44,42081.00,"Graduation",0,0,"SMS",0
44,42081.00,"Graduation",0,0,"Social Media",0
44,42081.00,"Graduation",0,0,"Google Search Ads",0
44,42081.00,"Graduation",0,0,"Display Ads",0
44,42081.00,"Graduation",0,0,"Email",0
38,67546.00,"PhD",0,0,"Email",0
38,67546.00,"PhD",0,0,"SMS",0
38,67546.00,"PhD",0,0,"Social Media",0
38,67546.00,"PhD",0,0,"Google Search Ads",0
38,67546.00,"PhD",0,0,"Display Ads",0
38,67546.00,"PhD",0,0,"Email",0
37,88420.00,"Master",0,0,"Email",0
37,88420.00,"Master",0,0,"SMS",0
37,88420.00,"Master",0,0,"Social Media",0
37,88420.00,"Master",0,0,"Google Search Ads",0
37,88420.00,"Master",0,0,"Display Ads",0
37,88420.00,"Master",0,0,"Email",0
41,31158.00,"Graduation",0,0,"Email",0
41,31158.00,"Graduation",0,0,"SMS",0
41,31158.00,"Graduation",0,0,"Social Media",0
41,31158.00,"Graduation",0,0,"Google Search Ads",0
41,31158.00,"Graduation",0,0,"Display Ads",0
41,31158.00,"Graduation",0,0,"Email",0
58,61671.00,"Graduation",0,0,"Email",0
58,61671.00,"Graduation",0,0,"SMS",0
58,61671.00,"Graduation",0,0,"Social Media",0
58,61671.00,"Graduation",0,0,"Google Search Ads",0
58,61671.00,"Graduation",0,0,"Display Ads",0
58,61671.00,"Graduation",0,0,"Email",0
52,69719.00,"Graduation",0,0,"Email",0
52,69719.00,"Graduation",0,0,"SMS",0
52,69719.00,"Graduation",0,0,"Social Media",0
52,69719.00,"Graduation",0,0,"Google Search Ads",0
52,69719.00,"Graduation",0,0,"Display Ads",0
52,69719.00,"Graduation",0,0,"Email",0
77,49160.00,"Graduation",0,0,"Email",0
77,49160.00,"Graduation",0,0,"SMS",0
77,49160.00,"Graduation",0,0,"Social Media",0
77,49160.00,"Graduation",0,0,"Google Search Ads",0
77,49160.00,"Graduation",0,0,"Display Ads",0
77,49160.00,"Graduation",0,0,"Email",0
48,24882.00,"Basic",0,0,"Email",0
48,24882.00,"Basic",0,0,"SMS",0
48,24882.00,"Basic",0,0,"Social Media",0
48,24882.00,"Basic",0,0,"Google Search Ads",0
48,24882.00,"Basic",0,0,"Display Ads",0
48,24882.00,"Basic",0,0,"Email",0
72,90933.00,"PhD",0,0,"Email",0
72,90933.00,"PhD",0,0,"SMS",0
72,90933.00,"PhD",0,0,"Social Media",0
72,90933.00,"PhD",0,0,"Google Search Ads",0
72,90933.00,"PhD",0,0,"Display Ads",0
72,90933.00,"PhD",0,0,"Email",0
81,113734.00,"PhD",0,0,"Email",0
81,113734.00,"PhD",0,0,"SMS",0
81,113734.00,"PhD",0,0,"Social Media",0
81,113734.00,"PhD",0,0,"Google Search Ads",0
81,113734.00,"PhD",0,0,"Display Ads",0
81,113734.00,"PhD",0,0,"Email",0
76,59292.00,"PhD",0,0,"Email",0
76,59292.00,"PhD",0,0,"SMS",0
76,59292.00,"PhD",0,0,"Social Media",0
76,59292.00,"PhD",0,0,"Google Search Ads",0
76,59292.00,"PhD",0,0,"Display Ads",0
76,59292.00,"PhD",0,0,"Email",0
62,45759.00,"PhD",0,0,"Email",0
62,45759.00,"PhD",0,0,"SMS",0
62,45759.00,"PhD",0,0,"Social Media",0
62,45759.00,"PhD",0,0,"Google Search Ads",0
62,45759.00,"PhD",0,0,"Display Ads",0
62,45759.00,"PhD",0,0,"Email",0
43,22148.00,"Graduation",0,0,"Email",0
43,22148.00,"Graduation",0,0,"SMS",0
43,22148.00,"Graduation",0,0,"Social Media",0
43,22148.00,"Graduation",0,0,"Google Search Ads",0
43,22148.00,"Graduation",0,0,"Display Ads",0
43,22148.00,"Graduation",0,0,"Email",0
39,73395.00,"Master",0,0,"Email",0
39,73395.00,"Master",0,0,"SMS",0
39,73395.00,"Master",0,0,"Social Media",0
39,73395.00,"Master",0,0,"Google Search Ads",0
39,73395.00,"Master",0,0,"Display Ads",0
39,73395.00,"Master",0,0,"Email",0
55,29819.00,"Graduation",0,0,"Email",0
55,29819.00,"Graduation",0,0,"SMS",0
55,29819.00,"Graduation",0,0,"Social Media",0
55,29819.00,"Graduation",0,0,"Google Search Ads",0
55,29819.00,"Graduation",0,0,"Display Ads",0
55,29819.00,"Graduation",0,0,"Email",0
58,45688.00,"Graduation",0,0,"Email",0
58,45688.00,"Graduation",0,0,"SMS",0
58,45688.00,"Graduation",0,0,"Social Media",0
58,45688.00,"Graduation",0,0,"Google Search Ads",0
58,45688.00,"Graduation",0,0,"Display Ads",0
58,45688.00,"Graduation",0,0,"Email",0
72,62820.00,"Graduation",0,0,"Email",0
72,62820.00,"Graduation",0,0,"SMS",0
72,62820.00,"Graduation",0,0,"Social Media",0
72,62820.00,"Graduation",0,0,"Google Search Ads",0
72,62820.00,"Graduation",0,0,"Display Ads",0
72,62820.00,"Graduation",0,0,"Email",0
55,60491.00,"PhD",0,0,"Email",0
55,60491.00,"PhD",0,0,"SMS",0
55,60491.00,"PhD",0,0,"Social Media",0
55,60491.00,"PhD",0,0,"Google Search Ads",0
55,60491.00,"PhD",0,0,"Display Ads",0
55,60491.00,"PhD",0,0,"Email",0
40,33235.00,"Graduation",0,0,"Email",0
40,33235.00,"Graduation",0,0,"SMS",0
40,33235.00,"Graduation",0,0,"Social Media",0
40,33235.00,"Graduation",0,0,"Google Search Ads",0
40,33235.00,"Graduation",0,0,"Display Ads",0
40,33235.00,"Graduation",0,0,"Email",0
67,35701.00,"Graduation",0,0,"Email",0
67,35701.00,"Graduation",0,0,"SMS",0
67,35701.00,"Graduation",0,0,"Social Media",0
67,35701.00,"Graduation",0,0,"Google Search Ads",0
67,35701.00,"Graduation",0,0,"Display Ads",0
67,35701.00,"Graduation",0,0,"Email",0
46,31535.00,"Master",0,0,"Email",0
46,31535.00,"Master",0,0,"SMS",0
46,31535.00,"Master",0,0,"Social Media",0
46,31535.00,"Master",0,0,"Google Search Ads",0
46,31535.00,"Master",0,0,"Display Ads",0
46,31535.00,"Master",0,0,"Email",0
66,92556.00,"2n Cycle",0,0,"Email",0
66,92556.00,"2n Cycle",0,0,"SMS",0
66,92556.00,"2n Cycle",0,0,"Social Media",0
66,92556.00,"2n Cycle",0,0,"Google Search Ads",0
66,92556.00,"2n Cycle",0,0,"Display Ads",0
66,92556.00,"2n Cycle",0,0,"Email",0
56,67384.00,"Graduation",0,0,"Email",0
56,67384.00,"Graduation",0,0,"SMS",0
56,67384.00,"Graduation",0,0,"Social Media",0
56,67384.00,"Graduation",0,0,"Google Search Ads",0
56,67384.00,"Graduation",0,0,"Display Ads",0
56,67384.00,"Graduation",0,0,"Email",0
55,80573.00,"Master",0,0,"Email",0
55,80573.00,"Master",0,0,"SMS",0
55,80573.00,"Master",0,0,"Social Media",0
55,80573.00,"Master",0,0,"Google Search Ads",0
55,80573.00,"Master",0,0,"Display Ads",0
55,80573.00,"Master",0,0,"Email",0
59,77870.00,"Graduation",0,0,"Email",0
59,77870.00,"Graduation",0,0,"SMS",0
59,77870.00,"Graduation",0,0,"Social Media",0
59,77870.00,"Graduation",0,0,"Google Search Ads",0
59,77870.00,"Graduation",0,0,"Display Ads",0
59,77870.00,"Graduation",0,0,"Email",0
63,52278.00,"PhD",0,0,"Email",0
63,52278.00,"PhD",0,0,"SMS",0
63,52278.00,"PhD",0,0,"Social Media",0
63,52278.00,"PhD",0,0,"Google Search Ads",0
63,52278.00,"PhD",0,0,"Display Ads",0
63,52278.00,"PhD",0,0,"Email",0
58,57107.00,"Graduation",0,0,"Email",0
58,57107.00,"Graduation",0,0,"SMS",0
58,57107.00,"Graduation",0,0,"Social Media",0
58,57107.00,"Graduation",0,0,"Google Search Ads",0
58,57107.00,"Graduation",0,0,"Display Ads",0
58,57107.00,"Graduation",0,0,"Email",0
36,18929.00,"Graduation",0,0,"Email",0
36,18929.00,"Graduation",0,0,"SMS",0
36,18929.00,"Graduation",0,0,"Social Media",0
36,18929.00,"Graduation",0,0,"Google Search Ads",0
36,18929.00,"Graduation",0,0,"Display Ads",0
36,18929.00,"Graduation",0,0,"Email",0
45,36038.00,"PhD",0,0,"Email",0
45,36038.00,"PhD",0,0,"SMS",0
45,36038.00,"PhD",0,0,"Social Media",0
45,36038.00,"PhD",0,0,"Google Search Ads",0
45,36038.00,"PhD",0,0,"Display Ads",0
45,36038.00,"PhD",0,0,"Email",0
50,20180.00,"Graduation",0,0,"Email",0
50,20180.00,"Graduation",0,0,"SMS",0
50,20180.00,"Graduation",0,0,"Social Media",0
50,20180.00,"Graduation",0,0,"Google Search Ads",0
50,20180.00,"Graduation",0,0,"Display Ads",0
50,20180.00,"Graduation",0,0,"Email",0
61,34230.00,"PhD",0,0,"Email",0
61,34230.00,"PhD",0,0,"SMS",0
61,34230.00,"PhD",0,0,"Social Media",0
61,34230.00,"PhD",0,0,"Google Search Ads",0
61,34230.00,"PhD",0,0,"Display Ads",0
61,34230.00,"PhD",0,0,"Email",0
49,31878.00,"2n Cycle",0,0,"Email",0
49,31878.00,"2n Cycle",0,0,"SMS",0
49,31878.00,"2n Cycle",0,0,"Social Media",0
49,31878.00,"2n Cycle",0,0,"Google Search Ads",0
49,31878.00,"2n Cycle",0,0,"Display Ads",0
49,31878.00,"2n Cycle",0,0,"Email",0
54,70932.00,"2n Cycle",0,0,"Email",0
54,70932.00,"2n Cycle",0,0,"SMS",0
54,70932.00,"2n Cycle",0,0,"Social Media",0
54,70932.00,"2n Cycle",0,0,"Google Search Ads",0
54,70932.00,"2n Cycle",0,0,"Display Ads",0
54,70932.00,"2n Cycle",0,0,"Email",0
70,91249.00,"Graduation",0,0,"Email",0
70,91249.00,"Graduation",0,0,"SMS",0
70,91249.00,"Graduation",0,0,"Social Media",0
70,91249.00,"Graduation",0,0,"Google Search Ads",0
70,91249.00,"Graduation",0,0,"Display Ads",0
70,91249.00,"Graduation",0,0,"Email",0
83,77598.00,"Master",0,0,"Email",0
83,77598.00,"Master",0,0,"SMS",0
83,77598.00,"Master",0,0,"Social Media",0
83,77598.00,"Master",0,0,"Google Search Ads",0
83,77598.00,"Master",0,0,"Display Ads",0
83,77598.00,"Master",0,0,"Email",0
67,80982.00,"Graduation",0,0,"Email",0
67,80982.00,"Graduation",0,0,"SMS",0
67,80982.00,"Graduation",0,0,"Social Media",0
67,80982.00,"Graduation",0,0,"Google Search Ads",0
67,80982.00,"Graduation",0,0,"Display Ads",0
67,80982.00,"Graduation",0,0,"Email",0
49,22701.00,"Master",0,0,"Email",0
49,22701.00,"Master",0,0,"SMS",0
49,22701.00,"Master",0,0,"Social Media",0
49,22701.00,"Master",0,0,"Google Search Ads",0
49,22701.00,"Master",0,0,"Display Ads",0
49,22701.00,"Master",0,0,"Email",0
57,55212.00,"PhD",0,0,"Email",0
57,55212.00,"PhD",0,0,"SMS",0
57,55212.00,"PhD",0,0,"Social Media",0
57,55212.00,"PhD",0,0,"Google Search Ads",0
57,55212.00,"PhD",0,0,"Display Ads",0
57,55212.00,"PhD",0,0,"Email",0
56,70617.00,"Graduation",0,0,"Email",0
56,70617.00,"Graduation",0,0,"SMS",0
56,70617.00,"Graduation",0,0,"Social Media",0
56,70617.00,"Graduation",0,0,"Google Search Ads",0
56,70617.00,"Graduation",0,0,"Display Ads",0
56,70617.00,"Graduation",0,0,"Email",0
69,64849.00,"Graduation",0,0,"Email",0
69,64849.00,"Graduation",0,0,"SMS",0
69,64849.00,"Graduation",0,0,"Social Media",0
69,64849.00,"Graduation",0,0,"Google Search Ads",0
69,64849.00,"Graduation",0,0,"Display Ads",0
69,64849.00,"Graduation",0,0,"Email",0
61,62694.00,"Master",0,0,"Email",0
61,62694.00,"Master",0,0,"SMS",0
61,62694.00,"Master",0,0,"Social Media",0
61,62694.00,"Master",0,0,"Google Search Ads",0
61,62694.00,"Master",0,0,"Display Ads",0
61,62694.00,"Master",0,0,"Email",0
52,61917.00,"PhD",0,0,"Email",0
52,61917.00,"PhD",0,0,"SMS",0
52,61917.00,"PhD",0,0,"Social Media",0
52,61917.00,"PhD",0,0,"Google Search Ads",0
52,61917.00,"PhD",0,0,"Display Ads",0
52,61917.00,"PhD",0,0,"Email",0
79,67472.00,"PhD",0,0,"Email",0
79,67472.00,"PhD",0,0,"SMS",0
79,67472.00,"PhD",0,0,"Social Media",0
79,67472.00,"PhD",0,0,"Google Search Ads",0
79,67472.00,"PhD",0,0,"Display Ads",0
79,67472.00,"PhD",0,0,"Email",0
44,21059.00,"Master",0,0,"Email",0
44,21059.00,"Master",0,0,"SMS",0
44,21059.00,"Master",0,0,"Social Media",0
44,21059.00,"Master",0,0,"Google Search Ads",0
44,21059.00,"Master",0,0,"Display Ads",0
44,21059.00,"Master",0,0,"Email",0
58,29543.00,"Master",0,0,"Email",0
58,29543.00,"Master",0,0,"SMS",0
58,29543.00,"Master",0,0,"Social Media",0
58,29543.00,"Master",0,0,"Google Search Ads",0
58,29543.00,"Master",0,0,"Display Ads",0
58,29543.00,"Master",0,0,"Email",0
75,75903.00,"Graduation",0,0,"Email",0
75,75903.00,"Graduation",0,0,"SMS",0
75,75903.00,"Graduation",0,0,"Social Media",0
75,75903.00,"Graduation",0,0,"Google Search Ads",0
75,75903.00,"Graduation",0,0,"Display Ads",0
75,75903.00,"Graduation",0,0,"Email",0
51,34984.00,"2n Cycle",0,0,"Email",0
51,34984.00,"2n Cycle",0,0,"SMS",0
51,34984.00,"2n Cycle",0,0,"Social Media",0
51,34984.00,"2n Cycle",0,0,"Google Search Ads",0
51,34984.00,"2n Cycle",0,0,"Display Ads",0
51,34984.00,"2n Cycle",0,0,"Email",0
70,54998.00,"PhD",0,0,"Email",0
70,54998.00,"PhD",0,0,"SMS",0
70,54998.00,"PhD",0,0,"Social Media",0
70,54998.00,"PhD",0,0,"Google Search Ads",0
70,54998.00,"PhD",0,0,"Display Ads",0
70,54998.00,"PhD",0,0,"Email",0
77,54356.00,"PhD",0,0,"Email",0
77,54356.00,"PhD",0,0,"SMS",0
77,54356.00,"PhD",0,0,"Social Media",0
77,54356.00,"PhD",0,0,"Google Search Ads",0
77,54356.00,"PhD",0,0,"Display Ads",0
77,54356.00,"PhD",0,0,"Email",0
67,34242.00,"Master",0,0,"Email",0
67,34242.00,"Master",0,0,"SMS",0
67,34242.00,"Master",0,0,"Social Media",0
67,34242.00,"Master",0,0,"Google Search Ads",0
67,34242.00,"Master",0,0,"Display Ads",0
67,34242.00,"Master",0,0,"Email",0
53,25410.00,"Graduation",0,0,"Email",0
53,25410.00,"Graduation",0,0,"SMS",0
53,25410.00,"Graduation",0,0,"Social Media",0
53,25410.00,"Graduation",0,0,"Google Search Ads",0
53,25410.00,"Graduation",0,0,"Display Ads",0
53,25410.00,"Graduation",0,0,"Email",0
42,73356.00,"PhD",0,0,"Email",0
42,73356.00,"PhD",0,0,"SMS",0
42,73356.00,"PhD",0,0,"Social Media",0
42,73356.00,"PhD",0,0,"Google Search Ads",0
42,73356.00,"PhD",0,0,"Display Ads",0
42,73356.00,"PhD",0,0,"Email",0
76,28320.00,"Graduation",0,0,"Email",0
76,28320.00,"Graduation",0,0,"SMS",0
76,28320.00,"Graduation",0,0,"Social Media",0
76,28320.00,"Graduation",0,0,"Google Search Ads",0
76,28320.00,"Graduation",0,0,"Display Ads",0
76,28320.00,"Graduation",0,0,"Email",0
49,23763.00,"Graduation",0,0,"Email",0
49,23763.00,"Graduation",0,0,"SMS",0
49,23763.00,"Graduation",0,0,"Social Media",0
49,23763.00,"Graduation",0,0,"Google Search Ads",0
49,23763.00,"Graduation",0,0,"Display Ads",0
49,23763.00,"Graduation",0,0,"Email",0
42,72570.00,"Graduation",0,0,"Email",0
42,72570.00,"Graduation",0,0,"SMS",0
42,72570.00,"Graduation",0,0,"Social Media",0
42,72570.00,"Graduation",0,0,"Google Search Ads",0
42,72570.00,"Graduation",0,0,"Display Ads",0
42,72570.00,"Graduation",0,0,"Email",0
50,34529.00,"Master",0,0,"Email",0
50,34529.00,"Master",0,0,"SMS",0
50,34529.00,"Master",0,0,"Social Media",0
50,34529.00,"Master",0,0,"Google Search Ads",0
50,34529.00,"Master",0,0,"Display Ads",0
50,34529.00,"Master",0,0,"Email",0
75,70792.00,"Graduation",0,0,"Email",0
75,70792.00,"Graduation",0,0,"SMS",0
75,70792.00,"Graduation",0,0,"Social Media",0
75,70792.00,"Graduation",0,0,"Google Search Ads",0
75,70792.00,"Graduation",0,0,"Display Ads",0
75,70792.00,"Graduation",0,0,"Email",0
44,63211.00,"Graduation",0,0,"Email",0
44,63211.00,"Graduation",0,0,"SMS",0
44,63211.00,"Graduation",0,0,"Social Media",0
44,63211.00,"Graduation",0,0,"Google Search Ads",0
44,63211.00,"Graduation",0,0,"Display Ads",0
44,63211.00,"Graduation",0,0,"Email",0
52,83891.00,"Master",0,0,"Email",0
52,83891.00,"Master",0,0,"SMS",0
52,83891.00,"Master",0,0,"Social Media",0
52,83891.00,"Master",0,0,"Google Search Ads",0
52,83891.00,"Master",0,0,"Display Ads",0
52,83891.00,"Master",0,0,"Email",0
58,36065.00,"Graduation",0,0,"Email",0
58,36065.00,"Graduation",0,0,"SMS",0
58,36065.00,"Graduation",0,0,"Social Media",0
58,36065.00,"Graduation",0,0,"Google Search Ads",0
58,36065.00,"Graduation",0,0,"Display Ads",0
58,36065.00,"Graduation",0,0,"Email",0
72,39898.00,"Graduation",0,0,"Email",0
72,39898.00,"Graduation",0,0,"SMS",0
72,39898.00,"Graduation",0,0,"Social Media",0
72,39898.00,"Graduation",0,0,"Google Search Ads",0
72,39898.00,"Graduation",0,0,"Display Ads",0
72,39898.00,"Graduation",0,0,"Email",0
86,51141.00,"PhD",0,0,"Email",0
86,51141.00,"PhD",0,0,"SMS",0
86,51141.00,"PhD",0,0,"Social Media",0
86,51141.00,"PhD",0,0,"Google Search Ads",0
86,51141.00,"PhD",0,0,"Display Ads",0
86,51141.00,"PhD",0,0,"Email",0
50,56939.00,"Graduation",0,0,"Email",0
50,56939.00,"Graduation",0,0,"SMS",0
50,56939.00,"Graduation",0,0,"Social Media",0
50,56939.00,"Graduation",0,0,"Google Search Ads",0
50,56939.00,"Graduation",0,0,"Display Ads",0
50,56939.00,"Graduation",0,0,"Email",0
75,80872.00,"Graduation",0,0,"Email",0
75,80872.00,"Graduation",0,0,"SMS",0
75,80872.00,"Graduation",0,0,"Social Media",0
75,80872.00,"Graduation",0,0,"Google Search Ads",0
75,80872.00,"Graduation",0,0,"Display Ads",0
75,80872.00,"Graduation",0,0,"Email",0
50,72335.00,"PhD",0,0,"Email",0
50,72335.00,"PhD",0,0,"SMS",0
50,72335.00,"PhD",0,0,"Social Media",0
50,72335.00,"PhD",0,0,"Google Search Ads",0
50,72335.00,"PhD",0,0,"Display Ads",0
50,72335.00,"PhD",0,0,"Email",0
62,61798.00,"PhD",0,0,"Email",0
62,61798.00,"PhD",0,0,"SMS",0
62,61798.00,"PhD",0,0,"Social Media",0
62,61798.00,"PhD",0,0,"Google Search Ads",0
62,61798.00,"PhD",0,0,"Display Ads",0
62,61798.00,"PhD",0,0,"Email",0
76,76842.00,"PhD",0,0,"Email",0
76,76842.00,"PhD",0,0,"SMS",0
76,76842.00,"PhD",0,0,"Social Media",0
76,76842.00,"PhD",0,0,"Google Search Ads",0
76,76842.00,"PhD",0,0,"Display Ads",0
76,76842.00,"PhD",0,0,"Email",0
50,29478.00,"Graduation",0,0,"Email",0
50,29478.00,"Graduation",0,0,"SMS",0
50,29478.00,"Graduation",0,0,"Social Media",0
50,29478.00,"Graduation",0,0,"Google Search Ads",0
50,29478.00,"Graduation",0,0,"Display Ads",0
50,29478.00,"Graduation",0,0,"Email",0
70,46998.00,"Graduation",0,0,"Email",0
70,46998.00,"Graduation",0,0,"SMS",0
70,46998.00,"Graduation",0,0,"Social Media",0
70,46998.00,"Graduation",0,0,"Google Search Ads",0
70,46998.00,"Graduation",0,0,"Display Ads",0
70,46998.00,"Graduation",0,0,"Email",0
36,96843.00,"Graduation",0,0,"Email",0
36,96843.00,"Graduation",0,0,"SMS",0
36,96843.00,"Graduation",0,0,"Social Media",0
36,96843.00,"Graduation",0,0,"Google Search Ads",0
36,96843.00,"Graduation",0,0,"Display Ads",0
36,96843.00,"Graduation",0,0,"Email",0
76,56551.00,"PhD",0,0,"Email",0
76,56551.00,"PhD",0,0,"SMS",0
76,56551.00,"PhD",0,0,"Social Media",0
76,56551.00,"PhD",0,0,"Google Search Ads",0
76,56551.00,"PhD",0,0,"Display Ads",0
76,56551.00,"PhD",0,0,"Email",0
61,70053.00,"Master",0,0,"Email",0
61,70053.00,"Master",0,0,"SMS",0
61,70053.00,"Master",0,0,"Social Media",0
61,70053.00,"Master",0,0,"Google Search Ads",0
61,70053.00,"Master",0,0,"Display Ads",0
61,70053.00,"Master",0,0,"Email",0
64,71670.00,"PhD",0,0,"Email",0
64,71670.00,"PhD",0,0,"SMS",0
64,71670.00,"PhD",0,0,"Social Media",0
64,71670.00,"PhD",0,0,"Google Search Ads",0
64,71670.00,"PhD",0,0,"Display Ads",0
64,71670.00,"PhD",0,0,"Email",0
48,44359.00,"Graduation",0,0,"Email",0
48,44359.00,"Graduation",0,0,"SMS",0
48,44359.00,"Graduation",0,0,"Social Media",0
48,44359.00,"Graduation",0,0,"Google Search Ads",0
48,44359.00,"Graduation",0,0,"Display Ads",0
48,44359.00,"Graduation",0,0,"Email",0
74,40887.00,"Graduation",0,0,"Email",0
74,40887.00,"Graduation",0,0,"SMS",0
74,40887.00,"Graduation",0,0,"Social Media",0
74,40887.00,"Graduation",0,0,"Google Search Ads",0
74,40887.00,"Graduation",0,0,"Display Ads",0
74,40887.00,"Graduation",0,0,"Email",0
60,48877.00,"Graduation",0,0,"Email",0
60,48877.00,"Graduation",0,0,"SMS",0
60,48877.00,"Graduation",0,0,"Social Media",0
60,48877.00,"Graduation",0,0,"Google Search Ads",0
60,48877.00,"Graduation",0,0,"Display Ads",0
60,48877.00,"Graduation",0,0,"Email",0
79,74485.00,"Graduation",0,0,"Email",0
79,74485.00,"Graduation",0,0,"SMS",0
79,74485.00,"Graduation",0,0,"Social Media",0
79,74485.00,"Graduation",0,0,"Google Search Ads",0
79,74485.00,"Graduation",0,0,"Display Ads",0
79,74485.00,"Graduation",0,0,"Email",0
54,64474.00,"Graduation",0,0,"Email",0
54,64474.00,"Graduation",0,0,"SMS",0
54,64474.00,"Graduation",0,0,"Social Media",0
54,64474.00,"Graduation",0,0,"Google Search Ads",0
54,64474.00,"Graduation",0,0,"Display Ads",0
54,64474.00,"Graduation",0,0,"Email",0
63,77226.00,"Graduation",0,0,"Email",0
63,77226.00,"Graduation",0,0,"SMS",0
63,77226.00,"Graduation",0,0,"Social Media",0
63,77226.00,"Graduation",0,0,"Google Search Ads",0
63,77226.00,"Graduation",0,0,"Display Ads",0
63,77226.00,"Graduation",0,0,"Email",0
77,72643.00,"Graduation",0,0,"Email",0
77,72643.00,"Graduation",0,0,"SMS",0
77,72643.00,"Graduation",0,0,"Social Media",0
77,72643.00,"Graduation",0,0,"Google Search Ads",0
77,72643.00,"Graduation",0,0,"Display Ads",0
77,72643.00,"Graduation",0,0,"Email",0
48,85738.00,"Master",0,0,"Email",0
48,85738.00,"Master",0,0,"SMS",0
48,85738.00,"Master",0,0,"Social Media",0
48,85738.00,"Master",0,0,"Google Search Ads",0
48,85738.00,"Master",0,0,"Display Ads",0
48,85738.00,"Master",0,0,"Email",0
60,55686.00,"Graduation",0,0,"Email",0
60,55686.00,"Graduation",0,0,"SMS",0
60,55686.00,"Graduation",0,0,"Social Media",0
60,55686.00,"Graduation",0,0,"Google Search Ads",0
60,55686.00,"Graduation",0,0,"Display Ads",0
60,55686.00,"Graduation",0,0,"Email",0
43,39062.00,"Graduation",0,0,"Email",0
43,39062.00,"Graduation",0,0,"SMS",0
43,39062.00,"Graduation",0,0,"Social Media",0
43,39062.00,"Graduation",0,0,"Google Search Ads",0
43,39062.00,"Graduation",0,0,"Display Ads",0
43,39062.00,"Graduation",0,0,"Email",0
55,34600.00,"Graduation",0,0,"Email",0
55,34600.00,"Graduation",0,0,"SMS",0
55,34600.00,"Graduation",0,0,"Social Media",0
55,34600.00,"Graduation",0,0,"Google Search Ads",0
55,34600.00,"Graduation",0,0,"Display Ads",0
55,34600.00,"Graduation",0,0,"Email",0
51,40794.00,"Graduation",0,0,"Email",0
51,40794.00,"Graduation",0,0,"SMS",0
51,40794.00,"Graduation",0,0,"Social Media",0
51,40794.00,"Graduation",0,0,"Google Search Ads",0
51,40794.00,"Graduation",0,0,"Display Ads",0
51,40794.00,"Graduation",0,0,"Email",0
55,54690.00,"2n Cycle",0,0,"Email",0
55,54690.00,"2n Cycle",0,0,"SMS",0
55,54690.00,"2n Cycle",0,0,"Social Media",0
55,54690.00,"2n Cycle",0,0,"Google Search Ads",0
55,54690.00,"2n Cycle",0,0,"Display Ads",0
